suara_presma_sah,alasan_suara_presma_tidak_sah,suara_dpm_sah,alasan_suara_dpm_tidak_sah,waktu,dalam_waktu_pemungutan,nim_email_hashed,jenis_email,input_fakultas,fakultas_tercatat,terdaftar,fakultas_benar,dapil_sesuai,pilihan_presma,pilihan_dpm_fh,pilihan_dpm_feb,pilihan_dpm_fp,pilihan_dpm_ft,pilihan_dpm_fisib,pilihan_dpm_fkis
true,,true,,2020-12-18 08:48:35 +0700 +07,true,f713028529df27c8134a8fae5ec20b3b,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:48:36 +0700 +07,true,e125b64cce256359af8f93fa73cdc705,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:48:37 +0700 +07,true,7aeb9faa6d0a9b38368dd9dff452e19e,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 1
true,,true,,2020-12-18 08:48:37 +0700 +07,true,8259272f63db3f8dddf3835f5ebd561d,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 4,
true,,true,,2020-12-18 08:48:41 +0700 +07,true,2dbe2f0cf8956a4bd7e30f29bae86c90,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 2,,,,,
true,,true,,2020-12-18 08:48:42 +0700 +07,true,5e4879eef3737937f571abd0e6a55589,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 2,,,,
true,,true,,2020-12-18 08:48:42 +0700 +07,true,8f1c71d1fc81d783df7523daca45068b,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 4,,,,
true,,true,,2020-12-18 08:48:42 +0700 +07,true,8e637a04b291eb16b083bbab65b1854f,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 08:48:42 +0700 +07,true,ad6c0fd7426a79927f5e9adf714e867c,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 08:48:48 +0700 +07,true,b5a69883db4c12108ec5b5a02a5aab53,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 1,
true,,true,,2020-12-18 08:48:50 +0700 +07,true,148346ba33242f1e6fe8c2babc380f23,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:48:52 +0700 +07,true,a4b2d1cadab6a03c17c2dedb840ec7dc,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:48:53 +0700 +07,true,5ccdc76543471fc1df841528ae30a940,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 4,,,,
true,,true,,2020-12-18 08:48:54 +0700 +07,true,eb159dd274e6b6547195025f9776bfd3,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:48:55 +0700 +07,true,4ff522df17fda81678f341f2782b7384,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 08:48:55 +0700 +07,true,f1e9b5aa6e2ba4e442edd24053e28dab,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,false,(b) Dapil DPM tidak sesuai,2020-12-18 08:48:57 +0700 +07,true,1c6804204e56141d92024bc6960a28a6,student,FT,FKis,true,false,false,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 2,,
true,,true,,2020-12-18 08:49:06 +0700 +07,true,b1a2abc420e6bc1f68050d9d8778e702,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 08:49:07 +0700 +07,true,3bbce41e150c985f72ac3b09fa054abf,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 2,
true,,true,,2020-12-18 08:49:08 +0700 +07,true,4ccad809d779bcd23b38fb9cd4cb7a48,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 4,,,,
true,,true,,2020-12-18 08:49:09 +0700 +07,true,3f1ae3c80dc5f96a52abfb700c00c463,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 3,,,,,
true,,true,,2020-12-18 08:49:10 +0700 +07,true,d67d1fa51b9029ce84cbc678d66c893e,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:49:13 +0700 +07,true,f3a3326e75e9fa6ac25ca8219c272168,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 1,,,,
true,,true,,2020-12-18 08:49:13 +0700 +07,true,3f93e597a4fec6c0b722d2ed157730b7,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 3,
true,,true,,2020-12-18 08:49:15 +0700 +07,true,3b122e6fbfa558d89209e34e3e6c6c75,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 4,
true,,true,,2020-12-18 08:49:22 +0700 +07,true,d9160470e09094e5e10a4fd19bc998f7,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 08:49:24 +0700 +07,true,1a0be1f2b0513abdf70e4b9887ce0cfe,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 4,
true,,true,,2020-12-18 08:49:25 +0700 +07,true,17401532488d92166fc283497d8fe600,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 1
true,,true,,2020-12-18 08:49:28 +0700 +07,true,3b0aa52ed386c1105aa1e4ccdd82354c,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 08:49:29 +0700 +07,true,3c49327f9e2bce657e18bde4b5864b48,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:49:30 +0700 +07,true,230a30c79de6bdaa56aeea03f0330bb5,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 08:49:30 +0700 +07,true,69496b61c289e6ee1ce80d738c2306ec,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 4,
true,,true,,2020-12-18 08:49:30 +0700 +07,true,2d5a3fd971c8fafbd394e86a5cf9c56b,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 2
true,,true,,2020-12-18 08:49:31 +0700 +07,true,da0089526cfe60a234e384783f803980,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:49:33 +0700 +07,true,46f9149ce2d276902c325f8b66d64f81,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:49:36 +0700 +07,true,7649b1a555e0fbeff8456648dacbb53e,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 08:49:37 +0700 +07,true,6b665fa139333b9c8c0f831d85b99a7f,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:49:38 +0700 +07,true,981cd3fbb009531a91e3b9c6aa2993f8,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 4,,,,
true,,true,,2020-12-18 08:49:39 +0700 +07,true,fef87615b9c868aa16ad6153478d0155,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 08:49:39 +0700 +07,true,2ce0d8da4c85804d3f1b8bd732688f31,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 4,
true,,true,,2020-12-18 08:49:41 +0700 +07,true,24b4e4d6593c6e7d47f8cb25d263e35f,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 2,
true,,true,,2020-12-18 08:49:42 +0700 +07,true,7a7e5b3cf96123d55ac5a8823504bd2e,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 1
true,,true,,2020-12-18 08:49:42 +0700 +07,true,2b0b17dd83957fb8bcaf583ce7434c6d,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 3,,,,,
true,,true,,2020-12-18 08:49:45 +0700 +07,true,baf329da50be26c1f9876c8c35a80b40,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 5,,,,
true,,true,,2020-12-18 08:49:49 +0700 +07,true,3ea7dbccfece1023d01c07a79b35e7db,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:49:49 +0700 +07,true,e44a6f92ea940ca7e78ca851e65fc83f,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 08:49:51 +0700 +07,true,530011f781bc43e69f63fe932af6a0be,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 2
true,,true,,2020-12-18 08:49:53 +0700 +07,true,9f465ef375a6c11f130cf3a49f684019,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 1
true,,true,,2020-12-18 08:49:53 +0700 +07,true,8904bbde70dabd8d823ebd49d27b3a42,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 2,
true,,true,,2020-12-18 08:49:55 +0700 +07,true,e3afa5aeb5a5305776a55cf67fcc9c5e,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:49:57 +0700 +07,true,3dec41040eb2d32cdab1244d30366e64,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 08:49:58 +0700 +07,true,46c6176c03860e8e9074e017511a250a,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 08:49:58 +0700 +07,true,6d8568b5541c276ac32011f5408c06c4,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 2,,,,
true,,true,,2020-12-18 08:50:01 +0700 +07,true,4c8d422c9db37b95465093ecc7aec5f3,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 5,,,,
true,,true,,2020-12-18 08:50:03 +0700 +07,true,41de29621bbe95000dabf3a5e28568eb,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 4,
true,,true,,2020-12-18 08:50:07 +0700 +07,true,0550e8d0fe63a06cb4143394e6ab0c91,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:50:08 +0700 +07,true,4f3baac564c837fcd4919ab894b063c0,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 3,,,,,
true,,true,,2020-12-18 08:50:08 +0700 +07,true,55dd4a3763d112b2a66d6f474a32e736,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 2,
true,,true,,2020-12-18 08:50:11 +0700 +07,true,2184f927412ec8f1e27e04097b41ced4,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 5,,,,
true,,true,,2020-12-18 08:50:15 +0700 +07,true,0324f4863acc45f6b74f7b56fe256805,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 4,,,,
true,,true,,2020-12-18 08:50:18 +0700 +07,true,2871575a6da508668494ae15976fea06,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 1,
true,,true,,2020-12-18 08:50:22 +0700 +07,true,340c9d36a36f8d3aae73a1af58ae8187,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 1,,,,,
true,,true,,2020-12-18 08:50:22 +0700 +07,true,e2aa57608836a4ef86e711c27b74b9cc,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 3,,,,,
true,,true,,2020-12-18 08:50:37 +0700 +07,true,22d1ec71d953e209dbe6c0b823341436,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 08:50:44 +0700 +07,true,d3dee36908590a44805220c9d9bcfa06,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:50:44 +0700 +07,true,51fb63ff136134e2e1e22468d920e061,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 3,,,,
true,,true,,2020-12-18 08:50:45 +0700 +07,true,076d84bec8d56c27e3df7b5289f76683,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 08:50:46 +0700 +07,true,6087516cec4687b8c18b13b002117cca,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 08:50:47 +0700 +07,true,d77a6c0e95cbbc5655160202211af168,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 08:50:48 +0700 +07,true,30f3d666930bc4c72eccdd8904efe798,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 4,,,,,
true,,true,,2020-12-18 08:50:49 +0700 +07,true,645e20d1376a2b77c10301f5235e4caf,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 1
true,,true,,2020-12-18 08:50:53 +0700 +07,true,7c3bce953c4e0f315b6b388142e8be97,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 08:50:54 +0700 +07,true,b1b0530ec2098fa0227dbca8ff7d6795,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 4,
true,,true,,2020-12-18 08:50:55 +0700 +07,true,e06053bf6c284dd334e67dc3a3b0f88c,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 2,,,,
true,,true,,2020-12-18 08:50:57 +0700 +07,true,b6620baf2a1aa992918f878cbe865b76,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:51:00 +0700 +07,true,d3670815f4b0aa90c2fa45b210d916b3,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 2,,
true,,true,,2020-12-18 08:51:00 +0700 +07,true,fdbeac25ff6df5f15fa8d334076bea9f,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:51:00 +0700 +07,true,37ddcf078c257df6de579ba92c5457a8,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 08:51:01 +0700 +07,true,ac9be4f76e711bffe14e2f200f074aeb,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:51:03 +0700 +07,true,f1f251a25ef9b371d8290d5aee2f1e30,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:51:04 +0700 +07,true,8254c31f6921e5e2217657ac75c477f6,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:51:04 +0700 +07,true,567be57c27b0f10150754ec48643ac09,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:51:04 +0700 +07,true,762cf6189944cd2034c11ba6e3136d60,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 08:51:09 +0700 +07,true,a61e0f0e61e8b424100baee76be48e79,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 08:51:12 +0700 +07,true,feb46b66e8b81d6846cbe659a1fe5452,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 08:51:17 +0700 +07,true,32337240db6137d87340bb4c879e2eda,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:51:17 +0700 +07,true,27958245bb6e7693d405aac1bb65d41b,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 08:51:18 +0700 +07,true,f07247e5cc8b5c067f2478c41ba05ae9,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 2,,
true,,true,,2020-12-18 08:51:20 +0700 +07,true,2569ed43122a5d76183215e57a40b3b6,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 2,,
true,,true,,2020-12-18 08:51:20 +0700 +07,true,62e77a40013da9c9105a14e861a70e53,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 2,,
true,,true,,2020-12-18 08:51:22 +0700 +07,true,f182f58f017af108f6af8c5341545e20,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 08:51:23 +0700 +07,true,48a96d1c4cee5bca7d75f5e0eeb6d467,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 4,
true,,true,,2020-12-18 08:51:28 +0700 +07,true,628505a1ebe88b5f9103790d3f0f9094,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 1
true,,true,,2020-12-18 08:51:30 +0700 +07,true,d379590446d93026a35ca79618d487d3,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 2,,
true,,true,,2020-12-18 08:51:31 +0700 +07,true,5d9df2fc72b2e28009d1ef9ae59bbc07,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 5,,,,
true,,true,,2020-12-18 08:51:32 +0700 +07,true,04c1afd6678aea1fea110373782b192a,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 2,,
true,,true,,2020-12-18 08:51:33 +0700 +07,true,264b5e46b39db8e823fe73f667feebec,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:51:33 +0700 +07,true,1eb573c208fc2c04c65be3e7ca412ad0,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:51:36 +0700 +07,true,02f365edfa4aed681bf2be30d821694d,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 2,
true,,true,,2020-12-18 08:51:38 +0700 +07,true,698975373e40eff8df7d532fa9bd4cd1,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:51:42 +0700 +07,true,f3e1294bab4052fc2aba62f6b37ceb42,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 1,,,,,
true,,true,,2020-12-18 08:51:42 +0700 +07,true,6261b5153fb0ca4bd4f4d432949000c4,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 08:51:44 +0700 +07,true,a07f7205c48146b2dce6dbd90776ddc4,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:51:46 +0700 +07,true,a6ddd4234fa1414b5e57f5c3da3ff0fa,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 1,,,,,
true,,true,,2020-12-18 08:51:50 +0700 +07,true,50ac9de6db5476e809f4eede3eb3c7d1,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 08:51:54 +0700 +07,true,1dc818df0243ea1340d71d8ce17f8134,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:51:56 +0700 +07,true,9e66901b6ae93379bac1c1a1199fa884,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 08:51:56 +0700 +07,true,0770a587f99ef30db03717e130070724,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:52:00 +0700 +07,true,45ab07fec2fdb1cce6a9b2f2be08fdaa,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 08:52:00 +0700 +07,true,62dcaf31f1d0ac92ade09fdb2776f53d,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 1,,,,
true,,true,,2020-12-18 08:52:02 +0700 +07,true,a02ca22bda226a662d71635bfdf286d7,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 5,,,,
true,,true,,2020-12-18 08:52:04 +0700 +07,true,cd0493263b900d3e85b74bb158d07111,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:52:05 +0700 +07,true,abc7116fd981270fb80e73a0f262212a,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 08:52:05 +0700 +07,true,e974f9dfa7f3807f80e49776e5ab5b77,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 3,
true,,true,,2020-12-18 08:52:07 +0700 +07,true,69ebd931f5b7a03de7c1fc0c1d35b990,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:52:09 +0700 +07,true,cceed9ac8924c643c4a49e0537832070,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 08:52:10 +0700 +07,true,9d9e629637374571a3db61e04cc49cca,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:52:13 +0700 +07,true,7a854ffcb7ea1bed7d055dbc6a9f037c,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 2
true,,true,,2020-12-18 08:52:18 +0700 +07,true,bf033ce0ff7b3dfcbaee348d264fe386,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 08:52:19 +0700 +07,true,b0005c7f33ff1e1b33039c62fd0deff8,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 5,
true,,true,,2020-12-18 08:52:21 +0700 +07,true,30342e8403e8887149724713e07d3e6f,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 1,,,,,
true,,true,,2020-12-18 08:52:22 +0700 +07,true,64f2951f6973febbf0b33074406d94e3,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 2,
true,,true,,2020-12-18 08:52:23 +0700 +07,true,de97708f831d2aef50774f9c197f3445,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 08:52:24 +0700 +07,true,1032e4bcbb93bfdc79d7ae1fa288530f,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 1
true,,true,,2020-12-18 08:52:26 +0700 +07,true,e82bcd03ee0cf409a5bebf69551dd2d8,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 3,
true,,true,,2020-12-18 08:52:27 +0700 +07,true,525258c2eb24b76bb4a7261abaa12b6b,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:52:30 +0700 +07,true,81b2cf23e1f3a28fa71920d978279e45,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 4,
true,,true,,2020-12-18 08:52:33 +0700 +07,true,625f3b000e1aaebe6396d3306318bf07,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 08:52:37 +0700 +07,true,609f1d824113026b9e878974aeacce3c,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:52:37 +0700 +07,true,c9bfef4090c916f2e4b2a4e492da9999,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 4,,,,
true,,true,,2020-12-18 08:52:38 +0700 +07,true,48281969ecdb2e1ccb16b745ef167de1,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 1,,,,,
true,,true,,2020-12-18 08:52:40 +0700 +07,true,594283848ae285c2fac1c327edf981be,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 08:52:42 +0700 +07,true,d7e88591929451c9648543e7c8f94394,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:52:44 +0700 +07,true,4b26bd2120e62ab7f7357da19e025fd8,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 08:52:44 +0700 +07,true,8b4c7e80c6e727a327a3b88925705ff2,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 4,
true,,true,,2020-12-18 08:52:46 +0700 +07,true,cda8a66e92d1dd6b9221bed2d0248fde,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 2,,,,,
true,,true,,2020-12-18 08:52:47 +0700 +07,true,3f9b75a2fe33954a4f2669cb48b0c38b,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 08:52:48 +0700 +07,true,2c7a130f65aa71dd50802ff72dd546f5,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 2,,,,,
